"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.683852116E1,-1.485000014E0,-9.185000420E0,2.421000004E0,9.614088556E0
4.684344108E1,-9.169999957E-1,-8.560000420E0,1.358999968E0,8.715582430E0
4.684867577E1,-4.620000124E-1,-7.965000153E0,3.000000119E-1,7.984026018E0
4.685344470E1,9.000000358E-2,-7.473000050E0,-7.760000229E-1,7.513721167E0
4.685842039E1,8.830000162E-1,-6.657999992E0,-1.350000024E0,6.850631576E0
4.686342839E1,1.703999996E0,-5.440999985E0,-1.105999947E0,5.807868172E0
4.686863823E1,2.119999886E0,-4.296999931E0,-6.320000291E-1,4.833014790E0
4.687337270E1,1.575999975E0,-9.039999962E0,-1.465999961E0,9.292713873E0
4.687853200E1,6.340000033E-1,-2.186700058E1,-5.074999809E0,2.245714348E1
4.688338985E1,3.610000014E-1,-3.298199844E1,-1.168599987E1,3.499292979E1
4.688840939E1,2.500000000E-1,-3.495600128E1,-1.700900078E1,3.887532165E1
4.689341839E1,-7.969999909E-1,-2.958300018E1,-1.526900005E1,3.330062269E1
4.689843223E1,-2.226999998E0,-2.202099991E1,-7.973999977E0,2.352591426E1
4.690338846E1,-2.164000034E0,-1.538199997E1,-6.639999747E-1,1.554765948E1
4.690838423E1,-5.450000167E-1,-1.110499954E1,4.070000172E0,1.183988772E1
4.691337008E1,6.899999976E-1,-9.701999664E0,6.176000118E0,1.152162640E1
4.691838054E1,3.630000055E-1,-1.034899998E1,5.808000088E0,1.187292864E1
4.692420108E1,-1.027999997E0,-1.167199993E1,3.562000036E0,1.224664079E1
4.692846708E1,-2.338999987E0,-1.254599953E1,7.469999790E-1,1.278401479E1
4.693341216E1,-2.773000002E0,-1.265100002E1,-5.009999871E-1,1.296103127E1
4.693843246E1,-3.319000006E0,-1.228699970E1,-2.322999954E0,1.293763701E1
4.694355793E1,-3.651000023E0,-1.150500011E1,-3.292999983E0,1.251154178E1
4.694842400E1,-3.674999952E0,-1.071800041E1,-3.888000011E0,1.197905262E1
4.695338377E1,-3.250999928E0,-1.011999989E1,-4.465000153E0,1.152907735E1
4.695845693E1,-2.480000019E0,-9.706999779E0,-4.972000122E0,1.118467836E1
4.696349016E1,-1.595999956E0,-9.381999969E0,-5.236000061E0,1.086208249E1
4.696850070E1,-7.559999824E-1,-9.147000313E0,-5.258999825E0,1.057810143E1
4.697356646E1,1.700000092E-2,-9.246000290E0,-5.034999847E0,1.052805936E1
4.697842254E1,8.220000267E-1,-9.869000435E0,-4.488999844E0,1.087308481E1
4.698340646E1,1.763000011E0,-1.097099972E1,-3.581000090E0,1.167452635E1
4.698839208E1,3.322999954E0,-1.212199974E1,-2.088999987E0,1.274162970E1
4.699350239E1,6.150000095E0,-1.259899998E1,1.410000026E-1,1.402059851E1
4.699844462E1,8.211000443E0,-1.287199974E1,2.783999920E0,1.551965081E1
4.700339346E1,7.369999886E0,-1.417500019E1,5.475999832E0,1.688887512E1
4.700840162E1,5.288000107E0,-1.637999916E1,7.307000160E0,1.869918632E1
4.701348223E1,4.348000050E0,-1.850499916E1,7.433000088E0,2.041052642E1
4.701840370E1,5.027999878E0,-2.009499931E1,6.379000187E0,2.167444171E1
4.702339854E1,6.522999763E0,-2.100300026E1,4.880000114E0,2.252753752E1
4.702840208E1,7.541999817E0,-2.113599968E1,3.407999992E0,2.269860585E1
4.703340339E1,6.987999916E0,-2.066200066E1,2.496999979E0,2.195416641E1
4.703902239E1,4.525000095E0,-1.971800041E1,2.292000055E0,2.035997128E1
4.704340308E1,1.944000006E0,-1.837800026E1,2.598000050E0,1.866225157E1
4.704845285E1,5.360000134E-1,-1.719199944E1,3.119999886E0,1.748103372E1
4.705343393E1,-7.730000019E-1,-1.674300003E1,3.392999887E0,1.710081949E1
4.705842146E1,-2.035000086E0,-1.676499939E1,2.884999990E0,1.713270717E1
4.706367085E1,-3.483000040E0,-1.690399933E1,1.784000039E0,1.735105584E1
4.706861477E1,-4.019999981E0,-1.662400055E1,2.389999926E-1,1.710482140E1
4.707342385E1,-1.743000031E0,-1.523299980E1,-1.891999960E0,1.544868913E1
4.707841270E1,9.760000110E-1,-1.343000031E1,-3.546999931E0,1.392475108E1
4.708339662E1,1.636000037E0,-1.213300037E1,-3.826999903E0,1.282700754E1
4.708854485E1,1.052000046E0,-1.121100044E1,-3.181999922E0,1.170121184E1
4.709340816E1,7.049999833E-1,-1.080700016E1,-2.782999992E0,1.118183198E1
4.709843793E1,3.729999959E-1,-1.003600025E1,-2.048000097E0,1.024962119E1
4.710340962E1,2.980000079E-1,-9.300999641E0,-1.383000016E0,9.407979984E0
4.710849708E1,-4.100000113E-2,-8.696000099E0,-4.740000069E-1,8.709005381E0
4.711346116E1,-5.410000086E-1,-8.385000229E0,6.759999990E-1,8.429583966E0
4.711843331E1,-8.600000143E-1,-8.333999634E0,1.636999965E0,8.536680784E0
4.712342193E1,-9.739999771E-1,-8.395000458E0,2.121000051E0,8.713400591E0
4.712841331E1,-8.489999771E-1,-8.440999985E0,2.200999975E0,8.764455636E0
4.713344331E1,-4.129999876E-1,-8.375000000E0,2.092000008E0,8.642202151E0
4.713856985E1,1.289999932E-1,-8.234999657E0,1.929999948E0,8.459122894E0
4.714341162E1,7.350000143E-1,-7.981999874E0,1.840000033E0,8.224241432E0
4.715024354E1,2.119999886E0,-7.114999771E0,1.725000024E0,7.621892569E0
4.715344900E1,2.487999916E0,-6.815999985E0,1.613000035E0,7.433018800E0
4.715842039E1,2.782000065E0,-6.272999763E0,1.256999969E0,6.976395869E0
4.716344777E1,2.621999979E0,-5.744999886E0,7.450000048E-1,6.358846797E0
4.716839777E1,2.522000074E0,-5.340000153E0,6.159999967E-1,5.937637746E0
4.717342531E1,2.756999969E0,-4.936999798E0,8.820000291E-1,5.723018424E0
4.717840277E1,2.996999979E0,-4.439000130E0,1.069000006E0,5.461638219E0
4.718342246E1,2.897000074E0,-4.046000004E0,1.138000011E0,5.104681135E0
4.718846477E1,2.532999992E0,-3.747999907E0,1.047000051E0,4.643253317E0
4.719348208E1,2.138000011E0,-3.480999947E0,6.330000162E-1,4.133895705E0
4.719842946E1,1.708999991E0,-3.275000095E0,1.169999987E-1,3.695943127E0
4.720340916E1,1.161000013E0,-3.190000057E0,-4.699999839E-2,3.395030250E0
4.720912062E1,5.429999828E-1,-3.299999952E0,2.259999961E-1,3.352003082E0
4.721359977E1,-3.099999949E-2,-3.502000093E0,7.059999704E-1,3.572590323E0
4.721850062E1,-3.950000107E-1,-3.657999992E0,8.949999809E-1,3.786557001E0
4.722362623E1,-3.319999874E-1,-3.694999933E0,4.300000072E-1,3.734722012E0
4.722838531E1,1.780000031E-1,-3.598000050E0,-1.679999977E-1,3.606315621E0
4.723338808E1,8.169999719E-1,-3.513000011E0,-2.469999939E-1,3.615199446E0
4.723955770E1,1.200999975E0,-3.536999941E0,-1.099999994E-2,3.735356813E0
4.724339800E1,1.271999955E0,-3.592999935E0,1.729999930E-1,3.815437251E0
4.724839916E1,1.273000002E0,-3.545000076E0,1.250000000E-1,3.768710595E0
4.725340862E1,1.335999966E0,-3.480000019E0,-1.999999955E-2,3.727693126E0
4.725842785E1,1.600999951E0,-3.365000010E0,-4.090000093E-1,3.748827405E0
4.726358554E1,1.937999964E0,-3.348000050E0,-6.110000014E-1,3.916410243E0
4.726845070E1,1.945999980E0,-3.365000010E0,-5.310000181E-1,3.923276947E0
4.727345185E1,1.853000045E0,-3.434000015E0,-4.040000141E-1,3.922904700E0
4.727850393E1,1.720000029E0,-3.551000118E0,-4.589999914E-1,3.972239032E0
4.728340308E1,1.544999957E0,-3.681999922E0,-6.029999852E-1,4.038286428E0
4.728842354E1,1.236999989E0,-3.878000021E0,-9.250000119E-1,4.174287742E0
4.729338208E1,8.149999976E-1,-4.131999969E0,-1.296000004E0,4.406502553E0
4.729848623E1,3.079999983E-1,-4.402999878E0,-1.085000038E0,4.545161934E0
4.730343223E1,-2.649999857E-1,-4.803999901E0,-5.509999990E-1,4.842751391E0
4.730846685E1,-7.110000253E-1,-5.484000206E0,-1.280000061E-1,5.531379873E0
4.731350439E1,-7.419999838E-1,-6.229000092E0,7.599999756E-2,6.273498395E0
4.731840654E1,-3.560000062E-1,-6.743000031E0,-1.979999989E-1,6.755293437E0
4.732337031E1,1.019999981E-1,-7.094999790E0,-7.990000248E-1,7.140576102E0
4.732840077E1,3.140000105E-1,-7.535999775E0,-1.537999988E0,7.697748539E0
4.733344846E1,8.900000155E-2,-8.357999802E0,-2.236999989E0,8.652644141E0
4.733843270E1,-7.350000143E-1,-9.717000008E0,-2.473000050E0,1.005365821E1
4.734340077E1,-2.092000008E0,-1.141100025E1,-1.812999964E0,1.174199130E1
4.734840254E1,-3.608000040E0,-1.309599972E1,-7.400000095E-2,1.358412120E1
4.735339808E1,-5.122000217E0,-1.465699959E1,2.259000063E0,1.568966553E1
4.735841054E1,-6.901000023E0,-1.611199951E1,3.608000040E0,1.789519471E1
4.736341846E1,-9.079000473E0,-1.725900078E1,2.322999954E0,1.963918751E1
4.736839516E1,-1.119200039E1,-1.769400024E1,-1.284000039E0,2.097587122E1
4.737346339E1,-1.257199955E1,-1.738299942E1,-5.083000183E0,2.204678508E1
4.737878639E1,-1.285000038E1,-1.683900070E1,-7.429999828E0,2.244725711E1
4.738343000E1,-1.206400013E1,-1.652499962E1,-8.022999763E0,2.197690235E1
4.738843800E1,-1.046500015E1,-1.650300026E1,-7.289000034E0,2.085652817E1
4.739346600E1,-8.527000427E0,-1.652400017E1,-5.869999886E0,1.949895424E1
4.740022939E1,-6.875000000E0,-1.623600006E1,-4.241000175E0,1.813448112E1
4.740343516E1,-6.089000225E0,-1.553999996E1,-2.572999954E0,1.688750578E1
4.740838893E1,-6.431000233E0,-1.464799976E1,-1.023000002E0,1.603022739E1
4.741340777E1,-7.321000099E0,-1.376900005E1,1.400000006E-1,1.559493523E1
4.741843708E1,-7.653999805E0,-1.335000038E1,4.950000048E-1,1.539646869E1
4.742357439E1,-7.277999878E0,-1.225500011E1,3.970000148E-1,1.425874886E1
4.742838970E1,-6.709000111E0,-1.199400043E1,-1.000000015E-1,1.374324303E1
4.743342493E1,-5.321000099E0,-1.178400040E1,-1.861999989E0,1.306302995E1
4.743842723E1,-4.110000134E0,-1.242000008E1,-4.478000164E0,1.382754456E1
4.744339046E1,-3.618000031E0,-1.456499958E1,-7.541999817E0,1.679615725E1
4.744843146E1,-4.147999763E0,-1.817200089E1,-1.035400009E1,2.132212082E1
4.745367577E1,-5.715000153E0,-2.228700066E1,-1.196899986E1,2.593508401E1
4.745843470E1,-7.921000004E0,-2.578700066E1,-1.160599995E1,2.936683297E1
4.746342185E1,-8.746000290E0,-2.760300064E1,-8.682000160E0,3.022904716E1
4.746838770E1,-5.630000114E0,-2.676000023E1,-3.207000017E0,2.753324105E1
4.747346708E1,1.075999975E0,-2.312500000E1,3.434999943E0,2.340347465E1
4.747851831E1,8.041000366E0,-1.831299973E1,8.338000298E0,2.166900770E1
4.748418977E1,1.211600018E1,-1.459099960E1,9.835000038E0,2.136403416E1
4.748838193E1,1.310700035E1,-1.249499989E1,1.019299984E1,2.078017628E1
4.749370131E1,1.263700008E1,-1.126500034E1,1.217700005E1,2.085361681E1
4.749848562E1,1.132299995E1,-1.033800030E1,1.445600033E1,2.107274362E1
4.750343331E1,9.322999954E0,-9.404999733E0,1.328400040E1,1.875731896E1
4.750892377E1,7.012000084E0,-8.260999680E0,7.008999825E0,1.290497344E1
4.751426108E1,4.886000156E0,-6.998000145E0,-1.565000057E0,8.677224714E0
4.751840908E1,3.584000111E0,-6.236999989E0,-7.822999954E0,1.062753753E1
4.752339254E1,3.292000055E0,-6.519000053E0,-9.984000206E0,1.236991860E1
4.752839562E1,3.471999884E0,-7.869999886E0,-9.814999580E0,1.305089645E1
4.753338508E1,3.588999987E0,-9.901000023E0,-8.914999962E0,1.379811388E1
4.753843062E1,3.803999901E0,-1.173499966E1,-7.234000206E0,1.430074792E1
4.754340200E1,4.415999889E0,-1.267099953E1,-5.118000031E0,1.436137905E1
4.754840816E1,5.337999821E0,-1.282299995E1,-3.329999924E0,1.428329337E1
4.755437723E1,6.269999981E0,-1.259000015E1,-2.273999929E0,1.424752888E1
4.755841862E1,7.164000034E0,-1.222700024E1,-1.781999946E0,1.428278527E1
4.756357116E1,8.626999855E0,-1.172799969E1,-7.630000114E-1,1.457920684E1
4.756850393E1,1.003999996E1,-1.121899986E1,1.060999990E0,1.509282207E1
4.757345670E1,1.005599976E1,-1.086200047E1,2.484999895E0,1.500937739E1
4.757897046E1,9.010000229E0,-1.055099964E1,3.198999882E0,1.423858482E1
4.758339985E1,8.354000092E0,-1.040400028E1,3.335999966E0,1.375359717E1
4.758843016E1,6.868000031E0,-1.021599960E1,2.957999945E0,1.266040426E1
4.759343923E1,5.074999809E0,-1.028899956E1,1.725999951E0,1.160164690E1
4.759843216E1,3.124000072E0,-1.051599979E1,1.930000037E-1,1.097191310E1
4.760342123E1,1.652999997E0,-1.061800003E1,-1.039999962E0,1.079610733E1
4.760839816E1,5.139999986E-1,-1.056900024E1,-1.830000043E0,1.073856891E1
4.761353600E1,-7.929999828E-1,-1.047500038E1,-2.071000099E0,1.070717159E1
4.761843262E1,-1.427999973E0,-1.014200020E1,-1.746999979E0,1.038996443E1
4.762345616E1,-9.029999971E-1,-9.559000015E0,-1.327999949E0,9.692960030E0
4.762845562E1,-5.200000107E-2,-8.984000206E0,-1.067000031E0,9.047289802E0
4.763340516E1,5.619999766E-1,-8.574999809E0,-8.780000210E-1,8.638133464E0
4.763899193E1,8.529999852E-1,-8.305999756E0,-6.719999909E-1,8.376683407E0
4.764339154E1,8.119999766E-1,-8.067000389E0,-6.840000153E-1,8.136565323E0
4.764838162E1,6.290000081E-1,-7.789000034E0,-1.006999969E0,7.878972743E0
4.765339108E1,5.299999714E-1,-7.465000153E0,-1.103000045E0,7.564637225E0
4.765839416E1,5.789999962E-1,-7.249000072E0,-8.709999919E-1,7.324061990E0
4.766339877E1,7.490000129E-1,-7.160999775E0,-8.489999771E-1,7.249946190E0
4.766839408E1,9.110000134E-1,-7.035999775E0,-1.327000022E0,7.217765784E0
4.767391916E1,1.060999990E0,-6.842000008E0,-2.188999891E0,7.261570464E0
4.767844570E1,1.100999951E0,-6.657999992E0,-3.058000088E0,7.408949273E0
4.768342846E1,1.016999960E0,-6.537000179E0,-3.438999891E0,7.456096869E0
4.769174393E1,8.140000105E-1,-6.578000069E0,-2.874000072E0,7.224441663E0
4.769342031E1,7.269999981E-1,-6.663000107E0,-2.565000057E0,7.176581687E0
4.769840300E1,4.959999919E-1,-6.953000069E0,-1.983999968E0,7.247515562E0
4.770341808E1,1.689999998E-1,-7.270999908E0,-1.373999953E0,7.401613104E0
4.770839416E1,-7.000000030E-2,-7.481999874E0,-5.989999771E-1,7.506265589E0
4.771342946E1,-1.040000021E-1,-7.583000183E0,4.040000141E-1,7.594466656E0
4.771839493E1,-3.799999878E-2,-7.631999969E0,1.514000058E0,7.780813821E0
4.772343685E1,2.199999988E-2,-7.736999989E0,2.457000017E0,8.117789225E0
4.772838916E1,5.099999905E-2,-7.828999996E0,2.903000116E0,8.350045007E0
4.773343362E1,1.000000015E-1,-7.695000172E0,2.549000025E0,8.106813725E0
4.773868677E1,1.199999973E-1,-7.317999840E0,1.440000057E0,7.459297676E0
4.774359516E1,-1.400000043E-2,-6.925000191E0,3.000000026E-3,6.925014992E0
4.774843723E1,-1.180000007E-1,-6.802000046E0,-6.779999733E-1,6.836725282E0
4.775600423E1,-4.720000029E-1,-6.796000004E0,-2.068000078E0,7.119341569E0
4.775841208E1,-5.910000205E-1,-6.890999794E0,-2.255000114E0,7.274626087E0
4.776341893E1,-7.810000181E-1,-7.166999817E0,-2.279000044E0,7.561063986E0
4.776839908E1,-8.330000043E-1,-7.510000229E0,-1.963999987E0,7.807130612E0
4.777340646E1,-7.239999771E-1,-7.901999950E0,-1.488000035E0,8.073408406E0
4.777841393E1,-6.639999747E-1,-8.291000366E0,-1.001999974E0,8.377683868E0
4.778343016E1,-1.082000017E0,-8.657999992E0,-6.890000105E-1,8.752508721E0
4.778843039E1,-1.914999962E0,-8.946000099E0,-6.150000095E-1,9.169316640E0
4.779341370E1,-2.671999931E0,-9.121000290E0,-6.940000057E-1,9.529630944E0
4.779841831E1,-3.118000031E0,-9.210000038E0,-8.330000043E-1,9.759093908E0
4.780637793E1,-3.595999956E0,-8.913000107E0,-9.860000014E-1,9.661520718E0
4.780842962E1,-3.786000013E0,-8.668999672E0,-1.060999990E0,9.518984840E0
4.781352554E1,-4.071000099E0,-8.147999763E0,-1.177000046E0,9.184131481E0
4.781843239E1,-4.179999828E0,-7.879000187E0,-1.139999986E0,8.991698531E0
4.782341808E1,-4.209000111E0,-7.949999809E0,-1.023000002E0,9.053436248E0
4.782842131E1,-3.977999926E0,-8.097999573E0,-8.479999900E-1,9.062073961E0
4.783357154E1,-3.714999914E0,-8.100999832E0,-4.830000103E-1,8.925284962E0
4.783909746E1,-3.621999979E0,-8.026000023E0,2.700000070E-2,8.805469279E0
4.784337708E1,-3.476000071E0,-7.949999809E0,4.460000098E-1,8.688152247E0
4.784838970E1,-3.042999983E0,-7.823999882E0,4.920000136E-1,8.409333330E0
4.785626116E1,-2.269000053E0,-7.922999859E0,-7.250000238E-1,8.273325392E0
4.785843131E1,-2.213000059E0,-8.171999931E0,-1.358999968E0,8.574720582E0
4.786337408E1,-2.165999889E0,-8.798999786E0,-2.457999945E0,9.389127568E0
4.786877285E1,-1.781000018E0,-9.295000076E0,-3.108000040E0,9.961357926E0
4.787462877E1,-9.010000229E-1,-9.687999725E0,-3.275000095E0,1.026619527E1
4.787842677E1,2.210000008E-1,-1.022799969E1,-3.278000116E0,1.074272328E1
4.788342523E1,1.205000043E0,-1.094400024E1,-3.596999884E0,1.158281376E1
4.788851262E1,2.124000072E0,-1.157100010E1,-4.164000034E0,1.247951585E1
4.789380470E1,3.240000010E0,-1.150300026E1,-4.980000019E0,1.294669901E1
4.789941008E1,4.415999889E0,-1.167800045E1,-3.493999958E0,1.296475165E1
4.790640616E1,5.631999969E0,-1.415499973E1,3.085000038E0,1.554350882E1
4.790843008E1,5.631999969E0,-1.415499973E1,3.085000038E0,1.554350882E1
4.791338846E1,4.955999851E0,-1.502099991E1,2.651999950E0,1.603825042E1
4.791839254E1,3.283999920E0,-1.401200008E1,-1.100000024E0,1.443366904E1
4.792411470E1,3.660000086E0,-1.211699963E1,-4.586999893E0,1.346320350E1
4.792843623E1,4.702000141E0,-1.192300034E1,-4.783999920E0,1.368040195E1
4.793343000E1,6.334000111E0,-1.178100014E1,-4.613999844E0,1.414922317E1
4.793922170E1,4.179999828E0,-1.171199989E1,-4.210000038E0,1.312887811E1
4.794339123E1,2.618999958E0,-1.179699993E1,-3.969000101E0,1.271932899E1
4.794842870E1,-9.000000358E-2,-1.205399990E1,-3.282999992E0,1.249340236E1
4.795444646E1,-1.702000022E0,-1.237899971E1,-2.684999943E0,1.278067536E1
4.795900670E1,-1.830000043E0,-1.246800041E1,-2.773999929E0,1.290329454E1
4.796348300E1,-2.005000114E0,-1.262199974E1,-3.216000080E0,1.317867821E1
4.796843262E1,-2.217999935E0,-1.265699959E1,-3.627000093E0,1.335193963E1
4.797343516E1,-2.313999891E0,-1.250199986E1,-3.687000036E0,1.323814810E1
4.797857939E1,-2.163000107E0,-1.218500042E1,-3.301000118E0,1.280817733E1
4.798342554E1,-1.771000028E0,-1.180700016E1,-2.588000059E0,1.221635945E1
4.798845516E1,-1.358000040E0,-1.151500034E1,-1.962000012E0,1.175962759E1
4.799362523E1,-9.700000286E-1,-1.135900021E1,-1.521999955E0,1.150148989E1
4.799846608E1,-7.599999756E-2,-1.127700043E1,-7.089999914E-1,1.129952192E1
4.800505900E1,1.552999973E0,-1.130300045E1,1.463999987E0,1.150273550E1
4.800982739E1,1.738000035E0,-1.146100044E1,2.328999996E0,1.182368032E1
4.801343216E1,1.679999948E0,-1.209399986E1,4.053999901E0,1.286554110E1
4.801840516E1,1.470000029E0,-1.294099998E1,5.268000126E0,1.404927778E1
4.802388277E1,1.570000052E0,-1.349499989E1,5.881999969E0,1.480465622E1
4.802856131E1,2.138000011E0,-1.352000046E1,6.185999870E0,1.502092044E1
4.803353962E1,2.772000074E0,-1.334000015E1,6.250000000E0,1.499006633E1
4.803840200E1,3.038000107E0,-1.339799976E1,5.882999897E0,1.494474925E1
4.804342916E1,2.903000116E0,-1.382800007E1,4.840000153E0,1.493541419E1
4.804845154E1,2.733999968E0,-1.452099991E1,3.250000000E0,1.512933224E1
4.805349700E1,2.838000059E0,-1.537199974E1,1.376000047E0,1.569222726E1
4.805841446E1,3.150000095E0,-1.626000023E1,-4.869999886E-1,1.656946822E1
4.806342431E1,3.392999887E0,-1.715299988E1,-1.998999953E0,1.759925720E1
4.806843370E1,3.325999975E0,-1.799600029E1,-2.954999924E0,1.853780804E1
4.807347946E1,2.946000099E0,-1.849099922E1,-3.181999922E0,1.899265891E1
4.807842962E1,2.703000069E0,-1.847900009E1,-3.026999950E0,1.891936528E1
4.808344893E1,2.203000069E0,-1.787000084E1,-2.181999922E0,1.813701362E1
4.808895839E1,1.605000019E0,-1.648800087E1,4.620000124E-1,1.657237586E1
4.809340008E1,1.435999990E0,-1.609900093E1,1.434000015E0,1.622640696E1
4.809848408E1,9.869999886E-1,-1.552499962E1,3.035000086E0,1.584963746E1
4.810350623E1,4.639999866E-1,-1.517700005E1,3.933000088E0,1.568518779E1
4.810852693E1,1.439999938E-1,-1.459599972E1,3.838999987E0,1.509310653E1
4.811360193E1,-1.099999994E-2,-1.394600010E1,3.134999990E0,1.429402899E1
4.811840385E1,-6.399999857E-1,-1.421000004E1,2.911999941E0,1.451941613E1
4.812344039E1,-1.478000045E0,-1.454399967E1,2.424999952E0,1.481867185E1
4.812843839E1,-1.550999999E0,-1.398499966E1,9.279999733E-1,1.410131201E1
4.813354185E1,-9.319999814E-1,-1.323600006E1,-1.289999932E-1,1.326939948E1
4.813842493E1,-2.370000035E-1,-1.282400036E1,5.799999833E-2,1.282632130E1
4.814342354E1,3.199999928E-1,-1.250500011E1,7.720000148E-1,1.253289320E1
4.814843970E1,7.179999948E-1,-1.203699970E1,1.375000000E0,1.213653620E1
4.815338977E1,7.409999967E-1,-1.198499966E1,2.239000082E0,1.221484421E1
4.815839423E1,5.600000024E-1,-1.231799984E1,3.239000082E0,1.274903297E1
4.816342746E1,6.520000100E-1,-1.218799973E1,3.641999960E0,1.273721339E1
4.816845308E1,9.760000110E-1,-1.138799953E1,3.417000055E0,1.192958502E1
4.817343139E1,1.159999967E0,-1.031200027E1,2.934000015E0,1.078384466E1
4.817836608E1,1.088999987E0,-9.281000137E0,2.176000118E0,9.594678787E0
4.818341931E1,9.739999771E-1,-8.454000473E0,1.088999987E0,8.579319374E0
4.818843962E1,1.008999944E0,-7.802000046E0,6.700000167E-2,7.867259663E0
4.819341946E1,1.205999970E0,-7.165999889E0,-5.649999976E-1,7.288704641E0
4.819844362E1,1.544000030E0,-6.317999840E0,-9.959999919E-1,6.579747263E0
4.820342377E1,2.006000042E0,-5.530000210E0,-1.284000039E0,6.021095796E0
4.820851177E1,2.378000021E0,-5.328999996E0,-1.241999984E0,5.966212284E0
4.821377462E1,2.516999960E0,-5.394999981E0,-8.989999890E-1,6.020756977E0
4.821873516E1,2.486000061E0,-5.181000233E0,-4.659999907E-1,5.765424157E0
4.822338739E1,2.335000038E0,-4.646999836E0,-3.179999888E-1,5.210370106E0
4.822840162E1,2.190000057E0,-3.865000010E0,-6.060000062E-1,4.483476478E0
4.823362639E1,2.048000097E0,-3.117000103E0,-1.036000013E0,3.870825502E0
4.823840577E1,1.932999969E0,-2.874000072E0,-1.179000020E0,3.658743820E0
4.824341270E1,1.600000024E0,-2.581000090E0,-1.330999970E0,3.315587800E0
4.824870016E1,1.189000010E0,-1.962000012E0,-1.702000022E0,2.856565971E0
4.825338562E1,1.141999960E0,-1.702999949E0,-1.896999955E0,2.793381744E0
4.825839685E1,1.146000028E0,-1.440000057E0,-2.168999910E0,2.844552133E0
4.826342885E1,1.251999974E0,-1.593999982E0,-2.272000074E0,3.044720712E0
4.826987208E1,1.391999960E0,-2.171999931E0,-2.098999977E0,3.325815463E0
4.827366193E1,1.409999967E0,-2.377000093E0,-1.932999969E0,3.372642618E0
4.827841208E1,1.386000037E0,-2.788000107E0,-1.442999959E0,3.431645317E0
4.828354016E1,1.274000049E0,-3.184000015E0,-7.409999967E-1,3.508562842E0
4.828840316E1,9.969999790E-1,-3.562999964E0,1.140000001E-1,3.701617714E0
4.829693731E1,1.159999967E-1,-4.344999790E0,1.659999967E0,4.652749624E0
4.829845216E1,1.159999967E-1,-4.344999790E0,1.659999967E0,4.652749624E0
4.830373931E1,-1.410000026E-1,-4.617000103E0,2.088999987E0,5.069565257E0
4.830841231E1,-1.430000067E-1,-4.676000118E0,2.326999903E0,5.224974130E0
